IonicLiuid,Cation_SMILES,Anion_SMILES,IL_SMILES,T(K),ST(exp)
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,304.13,27.02
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,313.45,26.35
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,323.36,25.64
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,332.6,24.95
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,343.39,24.11
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,352.2,23.53
[P66614][BHEP],CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,354.17,23.36
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,298.1,37.8
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,307.8,36.7
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,318.5,36.1
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,328.3,35
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,339.9,33.7
[C2IM][Ace],CC[N+]1=CNC=C1,CC([O-])=O,CC[N+]1=CNC=C1.CC([O-])=O,344.2,33.3
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],323.07,68.35
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],328.84,67.81
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],332.74,67.37
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],338.02,66.81
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],344.42,66.16
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],347.25,65.85
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],353.08,65.23
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],358.33,64.67
1-methylimidazolium bromide,C[N+]1=CNC=C1,[Br-],C[N+]1=CNC=C1.[Br-],364.75,63.96
[DMEA][Ace],CC[NH+](C)C,CC([O-])=O,CC[NH+](C)C.CC([O-])=O,298.2,33.5
[DMEA][Ace],CC[NH+](C)C,CC([O-])=O,CC[NH+](C)C.CC([O-])=O,308.1,32.7
[DMEA][Ace],CC[NH+](C)C,CC([O-])=O,CC[NH+](C)C.CC([O-])=O,318,32.1
[DMEA][Ace],CC[NH+](C)C,CC([O-])=O,CC[NH+](C)C.CC([O-])=O,328.4,31.3
[DMEA][Ace],CC[NH+](C)C,CC([O-])=O,CC[NH+](C)C.CC([O-])=O,338.2,30.5
